Timestamp,Analog1_chA,Analog1_chB,other
16008,1790.000,1260.000,
16012,1796.000,1276.000,
16016,1786.000,1262.000,
16020,1797.000,1254.000,
16024,1800.000,1259.000,
16028,1803.000,1266.000,
16032,1791.000,1267.000,
16036,1792.000,1258.000,
16040,1791.000,1259.000,
16044,1761.000,1267.000,
16048,1793.000,1272.000,
16052,1791.000,1255.000,
16056,1794.000,1260.000,
16060,1797.000,1267.000,
16064,1798.000,1267.000,
16068,1789.000,1260.000,
16072,1800.000,1259.000,
16076,1803.000,1272.000,
16080,1803.000,1280.000,
16084,2113.000,1439.000,
16088,2149.000,1448.000,
16092,2187.000,1471.000,
16096,2239.000,1506.000,
16100,2269.000,1534.000,
16104,2296.000,1545.000,
16108,2329.000,1568.000,
16112,2353.000,1600.000,
16116,2378.000,1617.000,
16120,2391.000,1620.000,
16124,2401.000,1623.000,
16128,2412.000,1642.000,
16132,2414.000,1656.000,
16136,2409.000,1648.000,
16140,2403.000,1649.000,
16144,2403.000,1651.000,
16148,2388.000,1653.000,
16152,2370.000,1640.000,
16156,2348.000,1631.000,
16160,2331.000,1632.000,
16164,2312.000,1628.000,
16168,2282.000,1606.000,
16172,2257.000,1594.000,
16176,2232.000,1573.000,
16180,2203.000,1561.000,
16184,2176.000,1549.000,
16188,2145.000,1516.000,
16192,2118.000,1506.000,
16196,2090.000,1499.000,
16200,2067.000,1481.000,
16204,2035.000,1458.000,
16208,2017.000,1438.000,
16212,1995.000,1437.000,
16216,1976.000,1418.000,
16220,1947.000,1391.000,
16224,1926.000,1381.000,
16228,1920.000,1376.000,
16232,1902.000,1364.000,
16236,1883.000,1338.000,
16240,1863.000,1327.000,
16244,1881.000,1322.000,
16248,1846.000,1329.000,
16252,1834.000,1302.000,
16256,1822.000,1291.000,
16260,1815.000,1296.000,
16264,1813.000,1291.000,
16268,1801.000,1281.000,
16272,1792.000,1272.000,
16276,1797.000,1263.000,
16280,1789.000,1272.000,
16284,1779.000,1257.000,
16288,1775.000,1248.000,
16292,1772.000,1255.000,
16296,1773.000,1261.000,
16300,1776.000,1255.000,
16304,1768.000,1242.000,
16308,1759.000,1253.000,
16312,1763.000,1251.000,
16316,1759.000,1246.000,
16320,1779.000,1234.000,
16324,1843.000,1283.000,
16328,1851.000,1295.000,
16332,1855.000,1299.000,
16336,1851.000,1303.000,
16340,1847.000,1298.000,
16344,1881.000,1298.000,
16348,1861.000,1312.000,
16352,1851.000,1302.000,
16356,1843.000,1293.000,
16360,1839.000,1295.000,
16364,1844.000,1301.000,
16368,1837.000,1295.000,
16372,1828.000,1279.000,
16376,1827.000,1290.000,
16380,1829.000,1293.000,
16384,1819.000,1286.000,
16388,1812.000,1277.000,
16392,1808.000,1278.000,
16396,1813.000,1288.000,
16400,1804.000,1289.000,
16404,1797.000,1266.000,
16408,1799.000,1261.000,
16412,1803.000,1269.000,
16416,1804.000,1284.000,
16420,1790.000,1266.000,
16424,1790.000,1257.000,
16428,1794.000,1267.000,
16432,1783.000,1259.000,
16436,1779.000,1251.000,
16440,1776.000,1257.000,
16444,1778.000,1251.000,
16448,1783.000,1267.000,
16452,1773.000,1246.000,
16456,1769.000,1239.000,
16460,1774.000,1253.000,
16464,1780.000,1259.000,
16468,1773.000,1257.000,
16472,1766.000,1243.000,
16476,1776.000,1247.000,
16480,1778.000,1256.000,
16484,1771.000,1251.000,
16488,1769.000,1242.000,
16492,1771.000,1246.000,
16496,1757.000,1259.000,
16500,1759.000,1249.000,
16504,1762.000,1236.000,
16508,1761.000,1245.000,
16512,1773.000,1247.000,
16516,1769.000,1242.000,
16520,1766.000,1237.000,
16524,1760.000,1237.000,
16528,1775.000,1241.000,
16532,1777.000,1248.000,
16536,1809.000,1244.000,
16540,1772.000,1241.000,
16544,1774.000,1251.000,
16548,1771.000,1256.000,
16552,1770.000,1247.000,
16556,1774.000,1250.000,
16560,1780.000,1249.000,
16564,1776.000,1262.000,
16568,1771.000,1251.000,
16572,1776.000,1239.000,
16576,1776.000,1250.000,
16580,1785.000,1261.000,
16584,1778.000,1245.000,
16588,1773.000,1241.000,
16592,1775.000,1252.000,
16596,1775.000,1264.000,
16600,1771.000,1256.000,
16604,1765.000,1240.000,
16608,1771.000,1247.000,
16612,1778.000,1254.000,
16616,1773.000,1252.000,
16620,1764.000,1243.000,
16624,1769.000,1247.000,
16628,1771.000,1259.000,
16632,1763.000,1254.000,
16636,1754.000,1243.000,
16640,1766.000,1244.000,
16644,1785.000,1253.000,
16648,1791.000,1264.000,
16652,1792.000,1256.000,
16656,1779.000,1249.000,
16660,1781.000,1251.000,
16664,1786.000,1260.000,
16668,1781.000,1266.000,
16672,1773.000,1243.000,
16676,1770.000,1252.000,
16680,1783.000,1255.000,
16684,1771.000,1251.000,
16688,1773.000,1240.000,
16692,1778.000,1245.000,
16696,1787.000,1257.000,
16700,1787.000,1262.000,
16704,1796.000,1255.000,
16708,1804.000,1252.000,
16712,1820.000,1271.000,
16716,1836.000,1279.000,
16720,1849.000,1277.000,
16724,1865.000,1290.000,
16728,1896.000,1311.000,
16732,1941.000,1333.000,
16736,1964.000,1343.000,
16740,2002.000,1354.000,
16744,2051.000,1386.000,
16748,2094.000,1415.000,
16752,2136.000,1438.000,
16756,2178.000,1464.000,
16760,2220.000,1494.000,
16764,2263.000,1522.000,
16768,2294.000,1542.000,
16772,2323.000,1556.000,
16776,2352.000,1586.000,
16780,2378.000,1616.000,
16784,2396.000,1618.000,
16788,2412.000,1621.000,
16792,2421.000,1639.000,
16796,2437.000,1659.000,
16800,2440.000,1664.000,
16804,2432.000,1655.000,
16808,2419.000,1664.000,
16812,2417.000,1675.000,
16816,2403.000,1661.000,
16820,2378.000,1650.000,
16824,2357.000,1643.000,
16828,2341.000,1645.000,
16832,2315.000,1634.000,
16836,2282.000,1603.000,
16840,2253.000,1594.000,
16844,2230.000,1581.000,
16848,2207.000,1572.000,
16852,2169.000,1537.000,
16856,2139.000,1519.000,
16860,2116.000,1517.000,
16864,2086.000,1501.000,
16868,2059.000,1470.000,
16872,2025.000,1448.000,
16876,2014.000,1448.000,
16880,1992.000,1433.000,
16884,1770.000,1264.000,
16888,1767.000,1247.000,
16892,1768.000,1246.000,
16896,1765.000,1247.000,
16900,1768.000,1256.000,
16904,1762.000,1239.000,
16908,1769.000,1232.000,
16912,1771.000,1244.000,
16916,1792.000,1256.000,
16920,1792.000,1249.000,
16924,1779.000,1243.000,
16928,1789.000,1251.000,
16932,1806.000,1270.000,
16936,1810.000,1265.000,
16940,1804.000,1257.000,
16944,1824.000,1274.000,
16948,1832.000,1283.000,
16952,1821.000,1280.000,
16956,1827.000,1279.000,
16960,1836.000,1284.000,
16964,1848.000,1291.000,
16968,1845.000,1294.000,
16972,1840.000,1286.000,
16976,1839.000,1289.000,
16980,1852.000,1302.000,
16984,1850.000,1303.000,
16988,1849.000,1285.000,
16992,1853.000,1292.000,
16996,1857.000,1308.000,
17000,1864.000,1306.000,
17004,1847.000,1291.000,
17008,1849.000,1292.000,
17012,1851.000,1308.000,
17016,1855.000,1309.000,
17020,1845.000,1300.000,
17024,1848.000,1297.000,
17028,1849.000,1312.000,
17032,1846.000,1312.000,
17036,1845.000,1300.000,
17040,1840.000,1293.000,
17044,1833.000,1304.000,
17048,1836.000,1312.000,
17052,1832.000,1290.000,
17056,1823.000,1284.000,
17060,1819.000,1292.000,
17064,1817.000,1292.000,
17068,1814.000,1281.000,
17072,1808.000,1262.000,
17076,1810.000,1271.000,
17080,1806.000,1280.000,
17084,1799.000,1270.000,
17088,1788.000,1260.000,
17092,1790.000,1263.000,
17096,1785.000,1272.000,
17100,1781.000,1262.000,
17104,1766.000,1247.000,
17108,1769.000,1246.000,
17112,1775.000,1264.000,
17116,1772.000,1256.000,
17120,1759.000,1241.000,
17124,1754.000,1244.000,
17128,1766.000,1252.000,
17132,1757.000,1246.000,
17136,1748.000,1236.000,
17140,1745.000,1237.000,
17144,1760.000,1248.000,
17148,1750.000,1245.000,
17152,1748.000,1230.000,
17156,1741.000,1238.000,
17160,1753.000,1238.000,
17164,1753.000,1237.000,
17168,1752.000,1231.000,
17172,1746.000,1230.000,
17176,1749.000,1232.000,
17180,1746.000,1241.000,
17184,1750.000,1234.000,
17188,1751.000,1225.000,
17192,1753.000,1237.000,
17196,1756.000,1249.000,
17200,1757.000,1240.000,
17204,1783.000,1255.000,
17208,1775.000,1244.000,
17212,1785.000,1253.000,
17216,1790.000,1260.000,
17220,1775.000,1251.000,
17224,1775.000,1244.000,
17228,1780.000,1252.000,
17232,1784.000,1261.000,
17236,1792.000,1247.000,
17240,1776.000,1239.000,
17244,1776.000,1251.000,
17248,1792.000,1257.000,
17252,1778.000,1252.000,
17256,1772.000,1243.000,
17260,1774.000,1243.000,
17264,1778.000,1259.000,
17268,1773.000,1252.000,
17272,1768.000,1240.000,
17276,1768.000,1239.000,
17280,1777.000,1253.000,
17284,1772.000,1250.000,
17288,1770.000,1235.000,
17292,1763.000,1239.000,
17296,1776.000,1249.000,
17300,1775.000,1253.000,
17304,1759.000,1235.000,
17308,1759.000,1237.000,
17312,1776.000,1251.000,
17316,1773.000,1252.000,
17320,1768.000,1239.000,
17324,1767.000,1242.000,
17328,1773.000,1249.000,
17332,1775.000,1255.000,
17336,1770.000,1242.000,
17340,1770.000,1241.000,
17344,1770.000,1251.000,
17348,1776.000,1257.000,
17352,1771.000,1251.000,
17356,1775.000,1245.000,
17360,1783.000,1247.000,
17364,1782.000,1259.000,
17368,1782.000,1245.000,
17372,1776.000,1240.000,
17376,1780.000,1249.000,
17380,1786.000,1264.000,
17384,1778.000,1257.000,
17388,1784.000,1249.000,
17392,1785.000,1253.000,
17396,1789.000,1264.000,
17400,1791.000,1258.000,
17404,1785.000,1257.000,
17408,1788.000,1258.000,
17412,1804.000,1264.000,
17416,1814.000,1269.000,
17420,1823.000,1268.000,
17424,1835.000,1267.000,
17428,1861.000,1296.000,
17432,1888.000,1309.000,
17436,1901.000,1309.000,
17440,1936.000,1332.000,
17444,1935.000,1350.000,
17448,2008.000,1371.000,
17452,2042.000,1385.000,
17456,2080.000,1408.000,
17460,2123.000,1438.000,
17464,2160.000,1460.000,
17468,2197.000,1479.000,
17472,2226.000,1500.000,
17476,2264.000,1525.000,
17480,2291.000,1558.000,
17484,2324.000,1569.000,
17488,2337.000,1577.000,
17492,2368.000,1594.000,
17496,2375.000,1616.000,
17500,2378.000,1622.000,
17504,2376.000,1616.000,
17508,2376.000,1629.000,
17512,2378.000,1644.000,
17516,2376.000,1636.000,
17520,2353.000,1634.000,
17524,1931.000,1377.000,
17528,1923.000,1371.000,
17532,1910.000,1365.000,
17536,1895.000,1352.000,
17540,1879.000,1335.000,
17544,1878.000,1336.000,
17548,1870.000,1336.000,
17552,1853.000,1326.000,
17556,1831.000,1303.000,
17560,1848.000,1295.000,
17564,1835.000,1310.000,
17568,1821.000,1299.000,
17572,1818.000,1285.000,
17576,1811.000,1280.000,
17580,1810.000,1290.000,
17584,1803.000,1282.000,
17588,1790.000,1264.000,
17592,1786.000,1262.000,
17596,1792.000,1270.000,
17600,1787.000,1267.000,
17604,1775.000,1262.000,
17608,1788.000,1255.000,
17612,1785.000,1266.000,
17616,1792.000,1266.000,
17620,1789.000,1258.000,
17624,1783.000,1253.000,
17628,1794.000,1266.000,
17632,1792.000,1272.000,
17636,1792.000,1263.000,
17640,1790.000,1259.000,
17644,1793.000,1264.000,
17648,1806.000,1276.000,
17652,1804.000,1272.000,
17656,1796.000,1259.000,
17660,1800.000,1269.000,
17664,1811.000,1280.000,
17668,1806.000,1271.000,
17672,1806.000,1265.000,
17676,1810.000,1268.000,
17680,1815.000,1284.000,
17684,1789.000,1261.000,
17688,1774.000,1254.000,
17692,1775.000,1250.000,
17696,1771.000,1249.000,
17700,1775.000,1255.000,
17704,1778.000,1249.000,
17708,1764.000,1239.000,
17712,1769.000,1248.000,
17716,1782.000,1257.000,
17720,1775.000,1256.000,
17724,1765.000,1243.000,
17728,1771.000,1244.000,
17732,1769.000,1252.000,
17736,1759.000,1256.000,
17740,1762.000,1239.000,
17744,1758.000,1248.000,
17748,1766.000,1247.000,
17752,1759.000,1253.000,
17756,1760.000,1234.000,
17760,1760.000,1240.000,
17764,1762.000,1252.000,
17768,1756.000,1243.000,
17772,1759.000,1231.000,
17776,1758.000,1237.000,
17780,1776.000,1254.000,
17784,1774.000,1253.000,
17788,1775.000,1241.000,
17792,1774.000,1242.000,
17796,1778.000,1251.000,
17800,1782.000,1264.000,
17804,1775.000,1252.000,
17808,1775.000,1245.000,
17812,1784.000,1255.000,
17816,1791.000,1255.000,
17820,1791.000,1266.000,
17824,1779.000,1252.000,
17828,1784.000,1254.000,
17832,1783.000,1263.000,
17836,1785.000,1256.000,
17840,1784.000,1253.000,
17844,1784.000,1252.000,
17848,1747.000,1255.000,
17852,1782.000,1258.000,
17856,1784.000,1257.000,
17860,1785.000,1264.000,
17864,1797.000,1267.000,
17868,1794.000,1265.000,
17872,1793.000,1264.000,
17876,1792.000,1259.000,
17880,1808.000,1275.000,
17884,1808.000,1280.000,
17888,1800.000,1257.000,
17892,1793.000,1262.000,
17896,1808.000,1273.000,
17900,1806.000,1271.000,
17904,1803.000,1265.000,
17908,1802.000,1262.000,
17912,1800.000,1272.000,
17916,1807.000,1270.000,
17920,1793.000,1262.000,
17924,1791.000,1256.000,
17928,1798.000,1264.000,
17932,1797.000,1272.000,
17936,1796.000,1259.000,
17940,1783.000,1248.000,
17944,1785.000,1255.000,
17948,1788.000,1274.000,
17952,1775.000,1257.000,
17956,1770.000,1238.000,
17960,1770.000,1255.000,
17964,1771.000,1255.000,
17968,1772.000,1253.000,
17972,1767.000,1242.000,
17976,1772.000,1245.000,
17980,1773.000,1259.000,
17984,1784.000,1257.000,
17988,1771.000,1244.000,
17992,1776.000,1251.000,
17996,1781.000,1258.000,
18000,1778.000,1260.000,
18004,1767.000,1242.000,
18008,1776.000,1243.000,
18012,1779.000,1258.000,
18016,1775.000,1259.000,
18020,1769.000,1249.000,
18024,1770.000,1246.000,
18028,1776.000,1258.000,
18032,1777.000,1258.000,
18036,1767.000,1247.000,
18040,1768.000,1239.000,
18044,1779.000,1247.000,
18048,1784.000,1259.000,
18052,1773.000,1250.000,
18056,1767.000,1246.000,
18060,1775.000,1248.000,
18064,1779.000,1258.000,
18068,1781.000,1250.000,
18072,1778.000,1241.000,
18076,1786.000,1252.000,
18080,1798.000,1264.000,
18084,1870.000,1303.000,
18088,1877.000,1304.000,
18092,1896.000,1303.000,
18096,1927.000,1334.000,
18100,1964.000,1352.000,
18104,1983.000,1368.000,
18108,2020.000,1376.000,
18112,2051.000,1402.000,
18116,2098.000,1427.000,
18120,2136.000,1435.000,
18124,2173.000,1467.000,
18128,2212.000,1490.000,
18132,2252.000,1524.000,
18136,2283.000,1545.000,
18140,2312.000,1563.000,
18144,2340.000,1579.000,
18148,2372.000,1606.000,
18152,2387.000,1617.000,
18156,2388.000,1624.000,
18160,2408.000,1631.000,
18164,2412.000,1653.000,
18168,2412.000,1655.000,
18172,2398.000,1642.000,
18176,2390.000,1645.000,
18180,2385.000,1649.000,
18184,2361.000,1653.000,
18188,2342.000,1634.000,
18192,2316.000,1617.000,
18196,2297.000,1619.000,
18200,2273.000,1602.000,
18204,2242.000,1581.000,
18208,2209.000,1555.000,
18212,2175.000,1550.000,
18216,2152.000,1539.000,
18220,2119.000,1503.000,
18224,2076.000,1485.000,
18228,2047.000,1473.000,
18232,2028.000,1455.000,
18236,2001.000,1432.000,
18240,1965.000,1404.000,
18244,1954.000,1397.000,
18248,1930.000,1386.000,
18252,1909.000,1370.000,
18256,1887.000,1347.000,
18260,1863.000,1335.000,
18264,1855.000,1337.000,
18268,1836.000,1317.000,
18272,1824.000,1303.000,
18276,1799.000,1297.000,
18280,1808.000,1303.000,
18284,1767.000,1290.000,
18288,1781.000,1275.000,
18292,1778.000,1266.000,
18296,1775.000,1267.000,
18300,1771.000,1263.000,
18304,1757.000,1243.000,
18308,1757.000,1242.000,
18312,1762.000,1252.000,
18316,1766.000,1253.000,
18320,1758.000,1245.000,
18324,1792.000,1250.000,
18328,1783.000,1252.000,
18332,1796.000,1260.000,
18336,1789.000,1253.000,
18340,1795.000,1256.000,
18344,1798.000,1262.000,
18348,1812.000,1270.000,
18352,1808.000,1276.000,
18356,1807.000,1265.000,
18360,1815.000,1263.000,
18364,1817.000,1285.000,
18368,1826.000,1279.000,
18372,1819.000,1271.000,
18376,1817.000,1266.000,
18380,1827.000,1281.000,
18384,1832.000,1290.000,
18388,1832.000,1280.000,
18392,1828.000,1279.000,
18396,1837.000,1288.000,
18400,1835.000,1296.000,
18404,1823.000,1284.000,
18408,1821.000,1273.000,
18412,1834.000,1283.000,
18416,1839.000,1292.000,
18420,1833.000,1288.000,
18424,1818.000,1265.000,
18428,1823.000,1281.000,
18432,1824.000,1292.000,
18436,1809.000,1286.000,
18440,1807.000,1273.000,
18444,1809.000,1273.000,
18448,1799.000,1286.000,
18452,1791.000,1280.000,
18456,1800.000,1265.000,
18460,1787.000,1268.000,
18464,1792.000,1269.000,
18468,1783.000,1263.000,
18472,1782.000,1256.000,
18476,1780.000,1256.000,
18480,1781.000,1259.000,
18484,1783.000,1263.000,
18488,1771.000,1255.000,
18492,1772.000,1243.000,
18496,1777.000,1245.000,
18500,1776.000,1254.000,
18504,1771.000,1244.000,
18508,1768.000,1246.000,
18512,1777.000,1256.000,
18516,1783.000,1254.000,
18520,1774.000,1249.000,
18524,1771.000,1237.000,
18528,1767.000,1246.000,
18532,1768.000,1257.000,
18536,1769.000,1251.000,
18540,1769.000,1238.000,
18544,1766.000,1242.000,
18548,1774.000,1256.000,
18552,1765.000,1242.000,
18556,1759.000,1239.000,
18560,1765.000,1241.000,
18564,1768.000,1258.000,
18568,1774.000,1243.000,
18572,1771.000,1244.000,
18576,1768.000,1247.000,
18580,1778.000,1259.000,
18584,1775.000,1254.000,
18588,1770.000,1249.000,
18592,1776.000,1239.000,
18596,1780.000,1261.000,
18600,1771.000,1253.000,
18604,1773.000,1243.000,
18608,1767.000,1243.000,
18612,1775.000,1251.000,
18616,1774.000,1255.000,
18620,1776.000,1247.000,
18624,1776.000,1252.000,
18628,1776.000,1253.000,
18632,1784.000,1261.000,
18636,1775.000,1253.000,
18640,1804.000,1247.000,
18644,1778.000,1251.000,
18648,1790.000,1264.000,
18652,1791.000,1266.000,
18656,1785.000,1249.000,
18660,1782.000,1249.000,
18664,1791.000,1266.000,
18668,1785.000,1266.000,
18672,1779.000,1255.000,
18676,1780.000,1253.000,
18680,1783.000,1263.000,
18684,1791.000,1263.000,
18688,1788.000,1264.000,
18692,1791.000,1253.000,
18696,1796.000,1260.000,
18700,1793.000,1263.000,
18704,1791.000,1263.000,
18708,1786.000,1258.000,
18712,1794.000,1253.000,
18716,1793.000,1274.000,
18720,1789.000,1268.000,
18724,1794.000,1255.000,
18728,1801.000,1265.000,
18732,1805.000,1271.000,
18736,1805.000,1266.000,
18740,1802.000,1264.000,
18744,1807.000,1265.000,
18748,1808.000,1273.000,
18752,1811.000,1284.000,
18756,1811.000,1269.000,
18760,1814.000,1269.000,
18764,1821.000,1282.000,
18768,1815.000,1288.000,
18772,1807.000,1265.000,
18776,1811.000,1269.000,
18780,1818.000,1284.000,
18784,1822.000,1284.000,
18788,1813.000,1271.000,
18792,1825.000,1274.000,
18796,1840.000,1289.000,
18800,1853.000,1298.000,
18804,2378.000,1640.000,
18808,2365.000,1618.000,
18812,2350.000,1621.000,
18816,2353.000,1623.000,
18820,2322.000,1621.000,
18824,2294.000,1595.000,
18828,2275.000,1585.000,
18832,2245.000,1582.000,
18836,2216.000,1565.000,
18840,2189.000,1549.000,
18844,2161.000,1526.000,
18848,2128.000,1526.000,
18852,2093.000,1499.000,
18856,2061.000,1477.000,
18860,2032.000,1451.000,
18864,2008.000,1444.000,
18868,1980.000,1426.000,
18872,1956.000,1396.000,
18876,1933.000,1374.000,
18880,1906.000,1371.000,
18884,1885.000,1362.000,
18888,1857.000,1338.000,
18892,1840.000,1320.000,
18896,1826.000,1312.000,
18900,1809.000,1309.000,
18904,1788.000,1282.000,
18908,1774.000,1267.000,
18912,1767.000,1260.000,
18916,1759.000,1261.000,
18920,1746.000,1251.000,
18924,1734.000,1235.000,
18928,1727.000,1234.000,
18932,1744.000,1237.000,
18936,1726.000,1228.000,
18940,1720.000,1217.000,
18944,1728.000,1207.000,
18948,1722.000,1223.000,
18952,1730.000,1225.000,
18956,1719.000,1213.000,
18960,1726.000,1215.000,
18964,1736.000,1232.000,
18968,1741.000,1232.000,
18972,1753.000,1224.000,
18976,1748.000,1223.000,
18980,1756.000,1231.000,
18984,1759.000,1244.000,
18988,1759.000,1236.000,
18992,1760.000,1233.000,
18996,1776.000,1245.000,
19000,1780.000,1258.000,
19004,1771.000,1246.000,
19008,1778.000,1242.000,
19012,1785.000,1256.000,
19016,1793.000,1260.000,
19020,1789.000,1253.000,
19024,1783.000,1252.000,
19028,1794.000,1242.000,
19032,1809.000,1269.000,
19036,1809.000,1267.000,
19040,1808.000,1272.000,
19044,1819.000,1278.000,
19048,1831.000,1288.000,
19052,1823.000,1284.000,
19056,1832.000,1280.000,
19060,1829.000,1281.000,
19064,1845.000,1295.000,
19068,1841.000,1291.000,
19072,1833.000,1279.000,
19076,1837.000,1289.000,
19080,1848.000,1304.000,
19084,1850.000,1298.000,
19088,1848.000,1289.000,
19092,1842.000,1300.000,
19096,1852.000,1304.000,
19100,1847.000,1301.000,
19104,1837.000,1291.000,
19108,1829.000,1290.000,
19112,1835.000,1293.000,
19116,1841.000,1302.000,
19120,1823.000,1291.000,
19124,1762.000,1244.000,
19128,1772.000,1242.000,
19132,1772.000,1257.000,
19136,1769.000,1258.000,
19140,1761.000,1241.000,
19144,1764.000,1243.000,
19148,1769.000,1256.000,
19152,1767.000,1254.000,
19156,1759.000,1240.000,
19160,1751.000,1237.000,
19164,1775.000,1252.000,
19168,1775.000,1257.000,
19172,1774.000,1252.000,
19176,1780.000,1239.000,
19180,1775.000,1243.000,
19184,1785.000,1258.000,
19188,1780.000,1255.000,
19192,1774.000,1239.000,
19196,1780.000,1257.000,
19200,1786.000,1261.000,
19204,1786.000,1262.000,
19208,1783.000,1251.000,
19212,1789.000,1254.000,
19216,1791.000,1273.000,
19220,1787.000,1263.000,
19224,1796.000,1255.000,
19228,1787.000,1257.000,
19232,1805.000,1274.000,
19236,1795.000,1269.000,
19240,1801.000,1253.000,
19244,1797.000,1260.000,
19248,1804.000,1268.000,
19252,1802.000,1272.000,
19256,1799.000,1258.000,
19260,1796.000,1259.000,
19264,1804.000,1264.000,
19268,1796.000,1271.000,
19272,1788.000,1255.000,
19276,1790.000,1256.000,
19280,1785.000,1261.000,
19284,1789.000,1270.000,
19288,1790.000,1264.000,
19292,1783.000,1253.000,
19296,1795.000,1261.000,
19300,1797.000,1272.000,
19304,1788.000,1264.000,
19308,1783.000,1249.000,
19312,1786.000,1268.000,
19316,1791.000,1266.000,
19320,1783.000,1259.000,
19324,1786.000,1253.000,
19328,1783.000,1262.000,
19332,1783.000,1270.000,
19336,1800.000,1263.000,
19340,1781.000,1251.000,
19344,1786.000,1258.000,
19348,1789.000,1265.000,
19352,1783.000,1268.000,
19356,1786.000,1257.000,
19360,1788.000,1256.000,
19364,1804.000,1267.000,
19368,1797.000,1273.000,
19372,1800.000,1255.000,
19376,1793.000,1259.000,
19380,1803.000,1269.000,
19384,1808.000,1275.000,
19388,1795.000,1264.000,
19392,1797.000,1256.000,
19396,1804.000,1274.000,
19400,1814.000,1272.000,
19404,1803.000,1270.000,
19408,1805.000,1263.000,
19412,1805.000,1271.000,
19416,1812.000,1279.000,
19420,1812.000,1266.000,
19424,1802.000,1264.000,
19428,1810.000,1269.000,
19432,1815.000,1277.000,
19436,1811.000,1271.000,
19440,1810.000,1272.000,
19444,1863.000,1297.000,
19448,1880.000,1310.000,
19452,1900.000,1328.000,
19456,1915.000,1326.000,
19460,1941.000,1329.000,
19464,1962.000,1351.000,
19468,1977.000,1370.000,
19472,2005.000,1378.000,
19476,2037.000,1389.000,
19480,2074.000,1412.000,
19484,2106.000,1434.000,
19488,2127.000,1449.000,
19492,2149.000,1453.000,
19496,2181.000,1484.000,
19500,2207.000,1508.000,
19504,2228.000,1520.000,
19508,2242.000,1524.000,
19512,2257.000,1533.000,
19516,2275.000,1562.000,
19520,2281.000,1572.000,
19524,2275.000,1562.000,
19528,2305.000,1562.000,
19532,2280.000,1580.000,
19536,2273.000,1572.000,
19540,2246.000,1560.000,
19544,2229.000,1556.000,
19548,2221.000,1557.000,
19552,2199.000,1548.000,
19556,2169.000,1520.000,
19560,2149.000,1509.000,
19564,2133.000,1503.000,
19568,2099.000,1497.000,
19572,2072.000,1469.000,
19576,2044.000,1457.000,
19580,2019.000,1444.000,
19584,2003.000,1431.000,
19588,1966.000,1408.000,
19592,1945.000,1384.000,
19596,1918.000,1378.000,
19600,1899.000,1368.000,
19604,1876.000,1342.000,
19608,1851.000,1319.000,
19612,1829.000,1314.000,
19616,1824.000,1313.000,
19620,1803.000,1291.000,
19624,1779.000,1276.000,
19628,1771.000,1270.000,
19632,1771.000,1271.000,
19636,1756.000,1262.000,
19640,1742.000,1241.000,
19644,1737.000,1240.000,
19648,1731.000,1243.000,
19652,1727.000,1238.000,
19656,1717.000,1226.000,
19660,1714.000,1216.000,
19664,1715.000,1223.000,
19668,1717.000,1223.000,
19672,1714.000,1218.000,
19676,1712.000,1208.000,
19680,1716.000,1220.000,
19684,1721.000,1232.000,
19688,1728.000,1209.000,
19692,1726.000,1218.000,
19696,1734.000,1226.000,
19700,1735.000,1227.000,
19704,1740.000,1224.000,
19708,1740.000,1220.000,
19712,1742.000,1232.000,
19716,1759.000,1241.000,
19720,1756.000,1235.000,
19724,1756.000,1230.000,
19728,1760.000,1238.000,
19732,1776.000,1250.000,
19736,1777.000,1242.000,
19740,1765.000,1237.000,
19744,1779.000,1246.000,
19748,1792.000,1262.000,
19752,1787.000,1258.000,
19756,1782.000,1252.000,
19760,1795.000,1261.000,
19764,1827.000,1290.000,
19768,1828.000,1293.000,
19772,1823.000,1284.000,
19776,1818.000,1274.000,
19780,1818.000,1275.000,
19784,1817.000,1287.000,
19788,1818.000,1280.000,
19792,1812.000,1263.000,
19796,1807.000,1273.000,
19800,1819.000,1286.000,
19804,1818.000,1282.000,
19808,1810.000,1267.000,
19812,1803.000,1274.000,
19816,1812.000,1271.000,
19820,1808.000,1270.000,
19824,1802.000,1262.000,
19828,1802.000,1260.000,
19832,1803.000,1270.000,
19836,1801.000,1271.000,
19840,1803.000,1263.000,
19844,1801.000,1261.000,
19848,1807.000,1276.000,
19852,1812.000,1274.000,
19856,1797.000,1262.000,
19860,1802.000,1255.000,
19864,1796.000,1258.000,
19868,1803.000,1272.000,
19872,1790.000,1265.000,
19876,1787.000,1252.000,
19880,1800.000,1259.000,
19884,1795.000,1268.000,
19888,1794.000,1260.000,
19892,1787.000,1250.000,
19896,1789.000,1268.000,
19900,1793.000,1269.000,
19904,1765.000,1265.000,
19908,1780.000,1248.000,
19912,1778.000,1255.000,
19916,1783.000,1291.000,
19920,1796.000,1290.000,
19924,1814.000,1273.000,
19928,1805.000,1261.000,
19932,1807.000,1265.000,
19936,1817.000,1270.000,
19940,1821.000,1278.000,
19944,1809.000,1267.000,
19948,1803.000,1268.000,
19952,1814.000,1271.000,
19956,1817.000,1283.000,
19960,1806.000,1273.000,
19964,1807.000,1267.000,
19968,1814.000,1280.000,
19972,1822.000,1280.000,
19976,1817.000,1277.000,
19980,1805.000,1265.000,
19984,1809.000,1276.000,
19988,1807.000,1280.000,
19992,1799.000,1269.000,
19996,1793.000,1259.000,
