Timestamp,Analog1_chA,Analog1_chB
4036,3280.000,2203.000,
4040,3272.000,2209.000,
4044,3280.000,2205.000,
4048,3288.000,2191.000,
4052,3282.000,2199.000,
4056,3283.000,2228.000,
4060,3291.000,2212.000,
4064,3298.000,2201.000,
4068,3285.000,2197.000,
4072,3294.000,2215.000,
4076,3295.000,2220.000,
4080,3283.000,2209.000,
4084,3293.000,2199.000,
4088,3288.000,2213.000,
4092,3292.000,2215.000,
4096,3292.000,2206.000,
4100,3296.000,2200.000,
4104,3288.000,2216.000,
4108,3286.000,2214.000,
4112,3284.000,2203.000,
4116,3289.000,2196.000,
4120,3292.000,2217.000,
4124,3279.000,2228.000,
4128,3284.000,2205.000,
4132,3288.000,2198.000,
4136,3283.000,2206.000,
4140,3282.000,2221.000,
4144,3286.000,2211.000,
4148,3296.000,2195.000,
4152,3289.000,2210.000,
4156,3287.000,2223.000,
4160,3285.000,2216.000,
4164,3306.000,2216.000,
4168,3292.000,2198.000,
4172,3293.000,2212.000,
4176,3288.000,2229.000,
4180,3295.000,2213.000,
4184,3291.000,2203.000,
4188,3296.000,2208.000,
4192,3283.000,2224.000,
4196,3291.000,2214.000,
4200,3300.000,2196.000,
4204,3290.000,2210.000,
4208,3287.000,2215.000,
4212,3285.000,2216.000,
4216,3293.000,2196.000,
4220,3283.000,2203.000,
4224,3287.000,2224.000,
4228,3289.000,2217.000,
4232,3292.000,2202.000,
4236,3284.000,2199.000,
4240,3286.000,2224.000,
4244,3287.000,2220.000,
4248,3301.000,2208.000,
4252,3297.000,2202.000,
4256,3291.000,2225.000,
4260,3302.000,2225.000,
4264,3299.000,2208.000,
4268,3301.000,2212.000,
4272,3299.000,2219.000,
4276,3322.000,2232.000,
4280,3307.000,2220.000,
4284,3325.000,2206.000,
4288,3320.000,2232.000,
4292,3315.000,2239.000,
4296,3330.000,2226.000,
4300,3323.000,2210.000,
4304,3320.000,2229.000,
4308,3315.000,2239.000,
4312,3328.000,2231.000,
4316,3323.000,2215.000,
4320,3319.000,2225.000,
4324,3314.000,2224.000,
4328,3325.000,2224.000,
4332,3317.000,2225.000,
4336,3344.000,2216.000,
4340,3360.000,2239.000,
4344,3368.000,2257.000,
4348,3381.000,2258.000,
4352,3410.000,2251.000,
4356,3421.000,2276.000,
4360,3446.000,2298.000,
4364,3457.000,2289.000,
4368,3472.000,2283.000,
4372,3481.000,2301.000,
4376,3487.000,2322.000,
4380,3493.000,2321.000,
4384,3508.000,2310.000,
4388,3499.000,2322.000,
4392,3502.000,2344.000,
4396,3497.000,2337.000,
4400,3510.000,2314.000,
4404,3494.000,2320.000,
4408,3491.000,2332.000,
4412,3475.000,2325.000,
4416,3463.000,2299.000,
4420,3451.000,2304.000,
4424,3440.000,2311.000,
4428,3424.000,2310.000,
4432,3406.000,2292.000,
4436,3381.000,2265.000,
4440,3362.000,2282.000,
4444,3350.000,2280.000,
4448,3322.000,2241.000,
4452,3309.000,2233.000,
4456,3288.000,2234.000,
4460,3269.000,2231.000,
4464,3247.000,2209.000,
4468,3231.000,2192.000,
4472,3219.000,2193.000,
4476,3219.000,2198.000,
4480,3207.000,2178.000,
4484,3285.000,2200.000,
4488,3296.000,2200.000,
4492,3299.000,2216.000,
4496,3305.000,2225.000,
4500,3306.000,2210.000,
4504,3314.000,2204.000,
4508,3316.000,2224.000,
4512,3319.000,2234.000,
4516,3325.000,2225.000,
4520,3326.000,2217.000,
4524,3332.000,2228.000,
4528,3328.000,2248.000,
4532,3331.000,2231.000,
4536,3327.000,2222.000,
4540,3330.000,2229.000,
4544,3328.000,2250.000,
4548,3322.000,2232.000,
4552,3337.000,2220.000,
4556,3327.000,2225.000,
4560,3318.000,2246.000,
4564,3317.000,2236.000,
4568,3323.000,2222.000,
4572,3332.000,2224.000,
4576,3325.000,2240.000,
4580,3324.000,2240.000,
4584,3326.000,2224.000,
4588,3326.000,2221.000,
4592,3329.000,2240.000,
4596,3323.000,2236.000,
4600,3319.000,2232.000,
4604,3320.000,2214.000,
4608,3320.000,2233.000,
4612,3318.000,2235.000,
4616,3321.000,2223.000,
4620,3305.000,2211.000,
4624,3313.000,2234.000,
4628,3316.000,2237.000,
4632,3313.000,2228.000,
4636,3316.000,2205.000,
4640,3310.000,2223.000,
4644,3287.000,2226.000,
4648,3298.000,2228.000,
4652,3294.000,2206.000,
4656,3304.000,2200.000,
4660,3296.000,2217.000,
4664,3294.000,2225.000,
4668,3287.000,2211.000,
4672,3308.000,2205.000,
4676,3301.000,2214.000,
4680,3296.000,2231.000,
4684,3307.000,2215.000,
4688,3302.000,2214.000,
4692,3313.000,2219.000,
4696,3299.000,2236.000,
4700,3301.000,2218.000,
4704,3312.000,2207.000,
4708,3301.000,2213.000,
4712,3310.000,2229.000,
4716,3302.000,2224.000,
4720,3306.000,2211.000,
4724,3308.000,2216.000,
4728,3298.000,2233.000,
4732,3308.000,2223.000,
4736,3315.000,2217.000,
4740,3311.000,2216.000,
4744,3311.000,2237.000,
4748,3310.000,2229.000,
4752,3319.000,2215.000,
4756,3322.000,2215.000,
4760,3306.000,2238.000,
4764,3313.000,2233.000,
4768,3309.000,2216.000,
4772,3302.000,2212.000,
4776,3302.000,2232.000,
4780,3309.000,2231.000,
4784,3313.000,2222.000,
4788,3309.000,2211.000,
4792,3304.000,2230.000,
4796,3313.000,2238.000,
4800,3311.000,2226.000,
4804,3332.000,2224.000,
4808,3312.000,2220.000,
4812,3316.000,2238.000,
4816,3315.000,2247.000,
4820,3327.000,2225.000,
4824,3327.000,2219.000,
4828,3321.000,2237.000,
4832,3331.000,2249.000,
4836,3330.000,2229.000,
4840,3332.000,2224.000,
4844,3324.000,2229.000,
4848,3330.000,2248.000,
4852,3333.000,2236.000,
4856,3328.000,2222.000,
4860,3319.000,2234.000,
4864,3325.000,2239.000,
4868,3313.000,2234.000,
4872,3309.000,2223.000,
4876,3322.000,2222.000,
4880,3314.000,2238.000,
4884,3311.000,2228.000,
4888,3305.000,2206.000,
4892,3317.000,2223.000,
4896,3312.000,2234.000,
4900,3309.000,2233.000,
4904,3323.000,2212.000,
4908,3308.000,2217.000,
4912,3310.000,2232.000,
4916,3308.000,2229.000,
4920,3307.000,2217.000,
4924,3316.000,2214.000,
4928,3303.000,2231.000,
4932,3319.000,2234.000,
4936,3316.000,2221.000,
4940,3319.000,2216.000,
4944,3312.000,2227.000,
4948,3315.000,2238.000,
4952,3324.000,2222.000,
4956,3329.000,2217.000,
4960,3322.000,2222.000,
4964,3498.000,2347.000,
4968,3514.000,2344.000,
4972,3509.000,2324.000,
4976,3508.000,2326.000,
4980,3506.000,2346.000,
4984,3506.000,2343.000,
4988,3509.000,2332.000,
4992,3500.000,2320.000,
4996,3492.000,2333.000,
5000,3475.000,2344.000,
5004,3464.000,2321.000,
5008,3447.000,2295.000,
5012,3434.000,2306.000,
5016,3414.000,2310.000,
5020,3400.000,2285.000,
5024,3372.000,2267.000,
5028,3363.000,2264.000,
5032,3335.000,2270.000,
5036,3320.000,2249.000,
5040,3296.000,2226.000,
5044,3285.000,2220.000,
5048,3263.000,2234.000,
5052,3256.000,2206.000,
5056,3238.000,2192.000,
5060,3235.000,2184.000,
5064,3217.000,2199.000,
5068,3214.000,2185.000,
5072,3212.000,2170.000,
5076,3210.000,2163.000,
5080,3203.000,2180.000,
5084,3214.000,2181.000,
5088,3214.000,2161.000,
5092,3215.000,2158.000,
5096,3209.000,2180.000,
5100,3223.000,2179.000,
5104,3234.000,2168.000,
5108,3232.000,2158.000,
5112,3243.000,2181.000,
5116,3258.000,2200.000,
5120,3260.000,2179.000,
5124,3348.000,2236.000,
5128,3356.000,2231.000,
5132,3355.000,2250.000,
5136,3353.000,2239.000,
5140,3360.000,2240.000,
5144,3352.000,2234.000,
5148,3350.000,2250.000,
5152,3360.000,2255.000,
5156,3349.000,2239.000,
5160,3341.000,2231.000,
5164,3335.000,2244.000,
5168,3344.000,2253.000,
5172,3341.000,2239.000,
5176,3340.000,2232.000,
5180,3336.000,2241.000,
5184,3343.000,2250.000,
5188,3333.000,2235.000,
5192,3333.000,2223.000,
5196,3331.000,2240.000,
5200,3332.000,2249.000,
5204,3298.000,2237.000,
5208,3308.000,2211.000,
5212,3295.000,2209.000,
5216,3304.000,2226.000,
5220,3302.000,2233.000,
5224,3307.000,2214.000,
5228,3311.000,2205.000,
5232,3295.000,2221.000,
5236,3312.000,2238.000,
5240,3309.000,2217.000,
5244,3303.000,2211.000,
5248,3309.000,2219.000,
5252,3308.000,2231.000,
5256,3307.000,2225.000,
5260,3307.000,2215.000,
5264,3312.000,2219.000,
5268,3316.000,2235.000,
5272,3312.000,2227.000,
5276,3315.000,2209.000,
5280,3321.000,2228.000,
5284,3320.000,2239.000,
5288,3320.000,2229.000,
5292,3319.000,2215.000,
5296,3318.000,2220.000,
5300,3320.000,2240.000,
5304,3322.000,2239.000,
5308,3322.000,2218.000,
5312,3317.000,2222.000,
5316,3319.000,2240.000,
5320,3331.000,2240.000,
5324,3334.000,2219.000,
5328,3330.000,2221.000,
5332,3325.000,2240.000,
5336,3327.000,2245.000,
5340,3336.000,2227.000,
5344,3329.000,2222.000,
5348,3328.000,2242.000,
5352,3327.000,2243.000,
5356,3332.000,2240.000,
5360,3330.000,2220.000,
5364,3311.000,2214.000,
5368,3314.000,2236.000,
5372,3303.000,2231.000,
5376,3313.000,2204.000,
5380,3308.000,2211.000,
5384,3303.000,2224.000,
5388,3309.000,2231.000,
5392,3302.000,2221.000,
5396,3321.000,2212.000,
5400,3307.000,2224.000,
5404,3314.000,2232.000,
5408,3307.000,2222.000,
5412,3317.000,2203.000,
5416,3316.000,2229.000,
5420,3312.000,2231.000,
5424,3310.000,2223.000,
5428,3320.000,2211.000,
5432,3307.000,2221.000,
5436,3315.000,2237.000,
5440,3316.000,2223.000,
5444,3321.000,2209.000,
5448,3319.000,2226.000,
5452,3306.000,2232.000,
5456,3320.000,2229.000,
5460,3321.000,2216.000,
5464,3330.000,2224.000,
5468,3316.000,2240.000,
5472,3318.000,2233.000,
5476,3319.000,2216.000,
5480,3318.000,2224.000,
5484,3315.000,2231.000,
5488,3320.000,2240.000,
5492,3321.000,2226.000,
5496,3311.000,2223.000,
5500,3318.000,2240.000,
5504,3318.000,2239.000,
5508,3321.000,2224.000,
5512,3328.000,2213.000,
5516,3322.000,2244.000,
5520,3334.000,2239.000,
5524,3481.000,2320.000,
5528,3491.000,2312.000,
5532,3493.000,2312.000,
5536,3496.000,2327.000,
5540,3508.000,2331.000,
5544,3496.000,2315.000,
5548,3496.000,2316.000,
5552,3495.000,2332.000,
5556,3488.000,2334.000,
5560,3481.000,2319.000,
5564,3474.000,2307.000,
5568,3468.000,2321.000,
5572,3456.000,2321.000,
5576,3436.000,2308.000,
5580,3421.000,2282.000,
5584,3416.000,2295.000,
5588,3400.000,2301.000,
5592,3386.000,2271.000,
5596,3375.000,2259.000,
5600,3355.000,2262.000,
5604,3347.000,2270.000,
5608,3324.000,2250.000,
5612,3309.000,2224.000,
5616,3300.000,2232.000,
5620,3296.000,2236.000,
5624,3285.000,2227.000,
5628,3272.000,2203.000,
5632,3262.000,2203.000,
5636,3250.000,2213.000,
5640,3242.000,2206.000,
5644,3247.000,2179.000,
5648,3240.000,2179.000,
5652,3234.000,2196.000,
5656,3240.000,2198.000,
5660,3248.000,2182.000,
5664,3240.000,2182.000,
5668,3242.000,2192.000,
5672,3243.000,2198.000,
5676,3254.000,2180.000,
5680,3247.000,2180.000,
5684,3340.000,2239.000,
5688,3343.000,2257.000,
5692,3346.000,2251.000,
5696,3354.000,2230.000,
5700,3343.000,2237.000,
5704,3343.000,2256.000,
5708,3353.000,2265.000,
5712,3357.000,2237.000,
5716,3355.000,2231.000,
5720,3347.000,2252.000,
5724,3360.000,2257.000,
5728,3357.000,2239.000,
5732,3359.000,2235.000,
5736,3355.000,2257.000,
5740,3350.000,2272.000,
5744,3360.000,2246.000,
5748,3352.000,2231.000,
5752,3340.000,2248.000,
5756,3338.000,2262.000,
5760,3339.000,2231.000,
5764,3337.000,2223.000,
5768,3328.000,2237.000,
5772,3320.000,2249.000,
5776,3325.000,2238.000,
5780,3330.000,2224.000,
5784,3317.000,2227.000,
5788,3321.000,2239.000,
5792,3320.000,2236.000,
5796,3319.000,2218.000,
5800,3312.000,2224.000,
5804,3311.000,2241.000,
5808,3322.000,2232.000,
5812,3317.000,2215.000,
5816,3321.000,2218.000,
5820,3311.000,2236.000,
5824,3320.000,2240.000,
5828,3329.000,2227.000,
5832,3325.000,2224.000,
5836,3328.000,2233.000,
5840,3319.000,2241.000,
5844,3312.000,2231.000,
5848,3307.000,2211.000,
5852,3319.000,2214.000,
5856,3316.000,2236.000,
5860,3316.000,2237.000,
5864,3312.000,2220.000,
5868,3316.000,2215.000,
5872,3313.000,2229.000,
5876,3311.000,2228.000,
5880,3320.000,2213.000,
5884,3317.000,2209.000,
5888,3310.000,2229.000,
5892,3313.000,2242.000,
5896,3311.000,2218.000,
5900,3320.000,2219.000,
5904,3320.000,2232.000,
5908,3332.000,2241.000,
5912,3324.000,2227.000,
5916,3336.000,2217.000,
5920,3318.000,2233.000,
5924,3343.000,2248.000,
5928,3346.000,2254.000,
5932,3350.000,2236.000,
5936,3340.000,2231.000,
5940,3333.000,2243.000,
5944,3341.000,2251.000,
5948,3336.000,2235.000,
5952,3345.000,2223.000,
5956,3329.000,2244.000,
5960,3336.000,2256.000,
5964,3335.000,2227.000,
5968,3327.000,2220.000,
5972,3319.000,2233.000,
5976,3334.000,2245.000,
5980,3321.000,2239.000,
5984,3333.000,2215.000,
5988,3328.000,2223.000,
5992,3328.000,2248.000,
5996,3327.000,2231.000,
6000,3331.000,2219.000,
6004,3330.000,2228.000,
6008,3335.000,2242.000,
6012,3332.000,2233.000,
6016,3334.000,2218.000,
6020,3338.000,2233.000,
6024,3329.000,2245.000,
6028,3324.000,2237.000,
6032,3340.000,2225.000,
6036,3332.000,2232.000,
6040,3331.000,2247.000,
6044,3337.000,2245.000,
6048,3346.000,2233.000,
6052,3327.000,2229.000,
6056,3327.000,2247.000,
6060,3337.000,2247.000,
6064,3340.000,2236.000,
6068,3338.000,2229.000,
6072,3341.000,2248.000,
6076,3337.000,2256.000,
6080,3337.000,2238.000,
6084,3379.000,2252.000,
6088,3391.000,2254.000,
6092,3400.000,2272.000,
6096,3417.000,2285.000,
6100,3414.000,2268.000,
6104,3449.000,2276.000,
6108,3454.000,2296.000,
6112,3459.000,2312.000,
6116,3481.000,2305.000,
6120,3484.000,2295.000,
6124,3490.000,2323.000,
6128,3493.000,2336.000,
6132,3500.000,2322.000,
6136,3504.000,2309.000,
6140,3498.000,2327.000,
6144,3506.000,2344.000,
6148,3496.000,2336.000,
6152,3501.000,2320.000,
6156,3495.000,2325.000,
6160,3488.000,2336.000,
6164,3472.000,2322.000,
6168,3466.000,2308.000,
6172,3453.000,2310.000,
6176,3444.000,2322.000,
6180,3425.000,2313.000,
6184,3413.000,2291.000,
6188,3409.000,2281.000,
6192,3387.000,2295.000,
6196,3374.000,2283.000,
6200,3361.000,2265.000,
6204,3343.000,2260.000,
6208,3331.000,2258.000,
6212,3313.000,2260.000,
6216,3305.000,2234.000,
6220,3298.000,2218.000,
6224,3296.000,2223.000,
6228,3284.000,2237.000,
6232,3285.000,2216.000,
6236,3271.000,2196.000,
6240,3280.000,2212.000,
6244,3322.000,2235.000,
6248,3328.000,2246.000,
6252,3339.000,2229.000,
6256,3342.000,2228.000,
6260,3344.000,2235.000,
6264,3346.000,2257.000,
6268,3357.000,2237.000,
6272,3351.000,2232.000,
6276,3356.000,2247.000,
6280,3366.000,2264.000,
6284,3376.000,2252.000,
6288,3366.000,2244.000,
6292,3364.000,2253.000,
6296,3370.000,2272.000,
6300,3368.000,2253.000,
6304,3367.000,2239.000,
6308,3365.000,2249.000,
6312,3360.000,2259.000,
6316,3359.000,2256.000,
6320,3351.000,2234.000,
6324,3338.000,2223.000,
6328,3334.000,2241.000,
6332,3340.000,2260.000,
6336,3344.000,2240.000,
6340,3337.000,2230.000,
6344,3345.000,2229.000,
6348,3333.000,2247.000,
6352,3340.000,2242.000,
6356,3341.000,2226.000,
6360,3333.000,2236.000,
6364,3333.000,2248.000,
6368,3327.000,2242.000,
6372,3329.000,2222.000,
6376,3336.000,2226.000,
6380,3322.000,2250.000,
6384,3327.000,2237.000,
6388,3326.000,2224.000,
6392,3328.000,2227.000,
6396,3316.000,2240.000,
6400,3326.000,2237.000,
6404,3324.000,2219.000,
6408,3314.000,2216.000,
6412,3315.000,2233.000,
6416,3315.000,2242.000,
6420,3322.000,2220.000,
6424,3328.000,2221.000,
6428,3320.000,2228.000,
6432,3314.000,2234.000,
6436,3319.000,2223.000,
6440,3312.000,2215.000,
6444,3315.000,2231.000,
6448,3309.000,2243.000,
6452,3322.000,2227.000,
6456,3319.000,2215.000,
6460,3330.000,2232.000,
6464,3331.000,2248.000,
6468,3327.000,2232.000,
6472,3337.000,2228.000,
6476,3332.000,2238.000,
6480,3333.000,2256.000,
6484,3375.000,2265.000,
6488,3368.000,2258.000,
6492,3357.000,2244.000,
6496,3372.000,2261.000,
6500,3370.000,2263.000,
6504,3371.000,2264.000,
6508,3377.000,2248.000,
6512,3384.000,2262.000,
6516,3373.000,2276.000,
6520,3373.000,2268.000,
6524,3370.000,2252.000,
6528,3372.000,2257.000,
6532,3370.000,2269.000,
6536,3373.000,2267.000,
6540,3379.000,2251.000,
6544,3371.000,2252.000,
6548,3364.000,2271.000,
6552,3364.000,2263.000,
6556,3372.000,2248.000,
6560,3374.000,2248.000,
6564,3355.000,2263.000,
6568,3357.000,2261.000,
6572,3357.000,2248.000,
6576,3354.000,2240.000,
6580,3352.000,2256.000,
6584,3350.000,2263.000,
6588,3349.000,2248.000,
6592,3348.000,2225.000,
6596,3344.000,2245.000,
6600,3350.000,2246.000,
6604,3342.000,2239.000,
6608,3337.000,2229.000,
6612,3352.000,2249.000,
6616,3334.000,2261.000,
6620,3337.000,2235.000,
6624,3344.000,2230.000,
6628,3346.000,2241.000,
6632,3348.000,2248.000,
6636,3346.000,2242.000,
6640,3340.000,2223.000,
6644,3351.000,2231.000,
6648,3352.000,2247.000,
6652,3352.000,2260.000,
6656,3340.000,2250.000,
6660,3360.000,2240.000,
6664,3350.000,2239.000,
6668,3356.000,2257.000,
6672,3368.000,2250.000,
6676,3380.000,2241.000,
6680,3384.000,2248.000,
6684,3392.000,2273.000,
6688,3402.000,2269.000,
6692,3424.000,2263.000,
6696,3440.000,2281.000,
6700,3448.000,2298.000,
6704,3458.000,2298.000,
6708,3480.000,2285.000,
6712,3488.000,2295.000,
6716,3486.000,2324.000,
6720,3491.000,2324.000,
6724,3501.000,2312.000,
6728,3500.000,2314.000,
6732,3505.000,2332.000,
6736,3503.000,2337.000,
6740,3507.000,2326.000,
6744,3509.000,2319.000,
6748,3512.000,2343.000,
6752,3505.000,2348.000,
6756,3509.000,2329.000,
6760,3506.000,2323.000,
6764,3492.000,2340.000,
6768,3484.000,2335.000,
6772,3469.000,2322.000,
6776,3460.000,2306.000,
6780,3439.000,2313.000,
6784,3427.000,2315.000,
6788,3418.000,2290.000,
6792,3404.000,2267.000,
6796,3380.000,2275.000,
6800,3360.000,2284.000,
6804,3287.000,2217.000,
6808,3296.000,2205.000,
6812,3300.000,2208.000,
6816,3309.000,2214.000,
6820,3310.000,2223.000,
6824,3319.000,2215.000,
6828,3320.000,2207.000,
6832,3318.000,2228.000,
6836,3329.000,2231.000,
6840,3317.000,2230.000,
6844,3339.000,2224.000,
6848,3335.000,2234.000,
6852,3340.000,2239.000,
6856,3350.000,2248.000,
6860,3347.000,2222.000,
6864,3356.000,2238.000,
6868,3349.000,2262.000,
6872,3353.000,2256.000,
6876,3361.000,2236.000,
6880,3364.000,2241.000,
6884,3361.000,2264.000,
6888,3355.000,2248.000,
6892,3359.000,2237.000,
6896,3360.000,2245.000,
6900,3362.000,2264.000,
6904,3348.000,2251.000,
6908,3360.000,2235.000,
6912,3360.000,2234.000,
6916,3353.000,2264.000,
6920,3360.000,2257.000,
6924,3358.000,2252.000,
6928,3359.000,2237.000,
6932,3351.000,2253.000,
6936,3355.000,2259.000,
6940,3360.000,2239.000,
6944,3355.000,2234.000,
6948,3350.000,2254.000,
6952,3340.000,2261.000,
6956,3338.000,2243.000,
6960,3339.000,2231.000,
